_time,active_power,sun_altitude,sun_azimuth,irradiance_real,irradiance_fc
2021-01-02 13:15:00+00:00,-7.755983129347221,18.72287569358957,184.15835879963905,105.33333333333331,279.036
2021-01-02 13:30:00+00:00,-10.78035758214013,18.464430488287928,187.787517709946,126.33333333333331,258.588
2021-01-02 13:45:00+00:00,-3.5437847154731195,18.05017563245046,191.39344991559315,133.0,258.588
2021-01-02 14:00:00+00:00,-2.7898117901090647,17.483019497603266,194.9661690234656,128.66666666666666,258.588
2021-01-02 14:15:00+00:00,20.178611084876508,16.766852369170262,198.4966439587145,124.66666666666669,258.588
2021-01-02 14:30:00+00:00,20.725315315123115,15.90644480685085,201.97700975257783,121.33333333333331,192.15599999999998
2021-01-02 14:45:00+00:00,13.09696649345615,14.907336615768164,205.4007152470804,110.66666666666669,192.15599999999998
2021-01-02 15:00:00+00:00,17.629090684456614,13.77572945280299,208.7626066403634,111.33333333333331,192.15599999999998
2021-01-02 15:15:00+00:00,32.14119924585334,12.518400557350793,212.05895124391623,112.66666666666669,192.15599999999998
2021-01-02 15:30:00+00:00,33.10493862770136,11.142664582539256,215.2874099262625,102.33333333333331,95.736
2021-01-02 15:45:00+00:00,31.43126110669936,9.656432792230214,218.44696921672752,85.66666666666667,95.736
2021-01-02 16:00:00+00:00,38.37798139955206,8.0684719880774,221.5378449859145,58.66666666666666,95.736
2021-01-02 16:15:00+00:00,27.39649877685246,6.389085076008951,224.56136928118715,47.333333333333336,95.736
2021-01-02 16:30:00+00:00,20.5092277408323,4.631863388911914,227.5198706576789,37.0,17.747999999999998
2021-01-02 16:45:00+00:00,37.18138078474553,2.823608599799119,230.4165566020872,30.33333333333333,17.747999999999998
2021-01-02 17:00:00+00:00,38.45339041810469,1.01434364333092,233.2554047428543,20.33333333333333,17.747999999999998
2021-01-02 17:15:00+00:00,35.080876381311185,-1.1947773926835064,236.0410677312535,15.666666666666666,17.747999999999998
2021-01-02 17:30:00+00:00,33.12566318597764,-3.4370594604136406,238.7787951245479,9.333333333333334,0.0
2021-01-02 17:45:00+00:00,46.74250162296512,-5.6382310261787305,241.4743743891545,6.666666666666667,0.0
2021-01-02 18:00:00+00:00,51.33301587859329,-7.875849889455789,244.13409229040465,2.6666666666666665,0.0
2021-01-02 18:15:00+00:00,59.92729339425296,-10.156817340086873,246.76471742838456,1.3333333333333333,0.0
2021-01-02 18:30:00+00:00,65.05572565833438,-12.47955179747783,249.3735044814061,0.0,0.0
2021-01-02 18:45:00+00:00,73.10829306311405,-14.840430093353676,251.96822078607343,0.0,0.0
2021-01-02 19:00:00+00:00,71.00256537161331,-17.235178227261713,254.55719617273425,1.0,0.0
2021-01-02 19:15:00+00:00,63.11494717789067,-19.65927156333848,257.1493974516811,0.3333333333333333,0.0
2021-01-02 19:30:00+00:00,66.17027938092667,-22.1080543782404,259.7545295760889,0.0,0.0
2021-01-02 19:45:00+00:00,56.306955672769554,-24.5767568890982,262.3831662585403,0.0,0.0
2021-01-02 20:00:00+00:00,40.84779059422039,-27.060464863720075,265.0469136458934,0.0,0.0
2021-01-02 20:15:00+00:00,38.93381694325359,-29.554060631625795,267.75861148807473,0.0,0.0
2021-01-02 20:30:00+00:00,40.42886542864232,-32.05214134626674,270.53257693374405,0.0,0.0
2021-01-02 20:45:00+00:00,39.47050810268348,-34.54891472773132,273.38489639831784,0.0,0.0
2021-01-02 21:00:00+00:00,39.38702416342932,-37.038069450539744,276.33377041737805,0.0,0.0
2021-01-02 21:15:00+00:00,41.36833464310663,-39.51261520509233,279.3999142001235,0.0,0.0
2021-01-02 21:30:00+00:00,47.59129469068568,-41.96468570686716,282.60701130705183,0.0,0.0
2021-01-02 21:45:00+00:00,46.6321450372924,-44.38529648811548,285.9822070789759,0.0,0.0
2021-01-02 22:00:00+00:00,45.88480475908296,-46.76404849511226,289.5566081904748,0.0,0.0
2021-01-02 22:15:00+00:00,33.391095765253674,-49.08876916389238,293.365718835163,0.0,0.0
2021-01-02 22:30:00+00:00,22.186726875352942,-51.34508640747143,297.4496837020005,0.0,0.0
2021-01-02 22:45:00+00:00,18.03472768051584,-53.515940763148606,301.8531120554956,0.0,0.0
2021-01-02 23:00:00+00:00,17.937934175172423,-55.581061624698506,306.62411671366687,0.0,0.0
2021-01-02 23:15:00+00:00,28.3975724578982,-57.51647181857086,311.8120214182019,0.0,0.0
2021-01-02 23:30:00+00:00,39.70772558409863,-59.29414799829626,317.46301696223475,0.0,0.0
2021-01-02 23:45:00+00:00,37.41258180150564,-60.8820540565499,323.6130180072301,0.0,0.0
2021-01-03 00:00:00+00:00,37.96455512161034,-62.24486282282223,330.2773659451764,0.0,0.0
2021-01-03 00:15:00+00:00,37.14385109127027,-63.34572782802359,337.4382141505099,0.0,0.0
2021-01-03 00:30:00+00:00,36.67900132514745,-64.14934878368122,345.03257935119814,0.0,0.0
2021-01-03 00:45:00+00:00,28.357548575098757,-64.62617337636195,352.94641064652615,0.0,0.0
2021-01-03 01:00:00+00:00,17.852569389179784,-64.75692240257814,1.0205185945488893,0.0,0.0
2021-01-03 01:15:00+00:00,17.163634277304496,-64.53605477989412,9.07054552904998,0.0,0.0
2021-01-03 01:30:00+00:00,16.508719059558416,-63.97283932781532,16.91602280484858,0.0,0.0
2021-01-03 01:45:00+00:00,15.651296658302003,-63.0895794201272,24.407968821358736,0.0,0.0
2021-01-03 02:00:00+00:00,13.187703536004069,-61.91773221114727,31.445421429993416,0.0,0.0
2021-01-03 02:15:00+00:00,21.661341397626323,-60.49335081338489,37.97788840872977,0.0,0.0
2021-01-03 02:30:00+00:00,29.138280659919968,-58.853124988692336,43.99727685750997,0.0,0.0
2021-01-03 02:45:00+00:00,29.33153241352171,-57.03165385577728,49.52534645271152,0.0,0.0
2021-01-03 03:00:00+00:00,32.8340603929862,-55.05997531868616,54.60150472656744,0.0,0.0
2021-01-03 03:15:00+00:00,26.20835680479028,-52.9650550940478,59.27330384626015,0.0,0.0
2021-01-03 03:30:00+00:00,16.060315002484728,-50.76987513778836,63.59007573330212,0.0,0.0
2021-01-03 03:45:00+00:00,16.613908934615228,-48.49382978155912,67.59918905158202,0.0,0.0
2021-01-03 04:00:00+00:00,17.863990970430454,-46.15323744683704,71.3441607908178,0.0,0.0
2021-01-03 04:15:00+00:00,16.073835660443066,-43.761859327800174,74.86394104411465,0.0,0.0
2021-01-03 04:30:00+00:00,17.538455983641008,-41.331372719504216,78.1928730311738,0.0,0.0
2021-01-03 04:45:00+00:00,24.23474662842217,-38.87177974464565,81.36100262483438,0.0,0.0
2021-01-03 05:00:00+00:00,30.08825156754735,-36.39174954991626,84.39454027298933,0.0,0.0
2021-01-03 05:15:00+00:00,33.29897137642534,-33.89889993205176,87.3163638800076,0.0,0.0
2021-01-03 05:30:00+00:00,47.2022724079234,-31.40002709625625,90.14650428448078,0.0,0.0
2021-01-03 05:45:00+00:00,39.17467939107566,-28.901292408066645,92.90258609874354,0.0,0.0
2021-01-03 06:00:00+00:00,37.16282858207453,-26.40837397236451,95.60021401947772,0.0,0.0
2021-01-03 06:15:00+00:00,34.23945346495904,-23.92658933568482,98.2533037974315,0.0,0.0
2021-01-03 06:30:00+00:00,34.3824896211281,-21.460993772384693,100.8743613691077,0.0,0.0
2021-01-03 06:45:00+00:00,34.60235056927052,-19.016456307968905,103.47471531952932,0.0,0.0
2021-01-03 07:00:00+00:00,31.986096076000777,-16.59771210332523,106.0647080982493,0.0,0.0
2021-01-03 07:15:00+00:00,38.22630659749393,-14.20938290954986,108.65385096537972,0.0,0.0
2021-01-03 07:30:00+00:00,39.87732379260312,-11.85594044568684,111.25094689532877,0.0,0.0
2021-01-03 07:45:00+00:00,35.05743481762302,-9.541537929248005,113.86418482300388,0.0,0.0
2021-01-03 08:00:00+00:00,37.742012868608455,-7.269456512976146,116.50120780176502,0.0,0.0
2021-01-03 08:15:00+00:00,46.33583788842266,-5.040073726185579,119.1691569180236,0.0,0.0
2021-01-03 08:30:00+00:00,54.99080490726427,-2.840110846430976,121.87469220864948,0.0,15.18
2021-01-03 08:45:00+00:00,52.001692412920406,-0.4786795739506955,124.6239913918314,0.0,15.18
2021-01-03 09:00:00+00:00,67.98347585458598,1.5075696759418789,127.42272698298638,0.0,15.18
2021-01-03 09:15:00+00:00,65.99098555199734,3.3292615434077857,130.276022358124,0.0,15.18
2021-01-03 09:30:00+00:00,60.9215075706807,5.130777675937806,133.18838759634156,0.0,92.16
2021-01-03 09:45:00+00:00,57.99903495360458,6.873364366310789,136.16363652430215,1.3333333333333333,92.16
2021-01-03 10:00:00+00:00,46.79118959142414,8.533566157753622,139.20478732744442,3.333333333333333,92.16
2021-01-03 10:15:00+00:00,10.423084220829825,10.09948812649477,142.31395040021476,4.666666666666667,92.16
2021-01-03 10:30:00+00:00,-13.587271984057512,11.561342174709267,145.4922087467013,13.0,190.22400000000002
2021-01-03 10:45:00+00:00,28.608212858914573,12.910623937680429,148.73949810851246,23.0,190.22400000000002
2021-01-03 11:00:00+00:00,32.48464998015699,14.139579689501169,152.05449590848184,20.33333333333333,190.22400000000002
2021-01-03 11:15:00+00:00,26.667146597882606,15.241017286424045,155.43452977690993,23.0,190.22400000000002
2021-01-03 11:30:00+00:00,41.22975621923042,16.20828089919654,158.87551750334774,25.33333333333333,254.652
2021-01-03 11:45:00+00:00,49.64398842684736,17.035306370504667,162.37195033182195,25.33333333333333,254.652
2021-01-03 12:00:00+00:00,70.48132624254788,17.71671607458347,165.9169302202414,60.66666666666666,254.652
2021-01-03 12:15:00+00:00,65.6556016746691,18.24792972401396,169.50226877785326,83.33333333333333,254.652
2021-01-03 12:30:00+00:00,64.12193385891106,18.62527513933432,173.1186510986396,101.33333333333331,273.804
2021-01-03 12:45:00+00:00,58.37357474657878,18.84608673915356,176.7558619665699,58.66666666666666,273.804
2021-01-03 13:00:00+00:00,59.099932004118,18.908782064748493,180.40306559774504,39.333333333333336,273.804
2021-01-03 13:15:00+00:00,65.01228361002619,18.812909139667354,184.04912414243063,32.666666666666664,273.804
2021-01-03 13:30:00+00:00,56.20767734605048,18.55916026857892,187.6829355978878,30.33333333333333,246.144
2021-01-03 13:45:00+00:00,37.59478312563191,18.149350999254363,191.293769411326,25.666666666666668,246.144
2021-01-03 14:00:00+00:00,29.644430378201303,17.58636619595843,194.8715783373639,32.333333333333336,246.144
2021-01-03 14:15:00+00:00,41.86645493013141,16.874078236776878,198.4072680008429,57.66666666666666,246.144
2021-01-03 14:30:00+00:00,31.965172003203143,16.017245076897918,201.8929105533749,37.0,180.444
2021-01-03 14:45:00+00:00,31.159875893407296,15.021398370463668,205.3218949154209,32.333333333333336,180.444
2021-01-03 15:00:00+00:00,24.919820372978016,13.892734518516104,208.6890123585282,34.333333333333336,180.444
2021-01-03 15:15:00+00:00,27.813701938682488,12.638025760165345,211.9904817089613,22.33333333333333,180.444
2021-01-03 15:30:00+00:00,35.6797306586808,11.2645773921892,215.2239226334049,16.333333333333332,90.94800000000001
2021-01-03 15:45:00+00:00,19.021649243679327,9.780278269226615,218.38828802810252,35.0,90.94800000000001
2021-01-03 16:00:00+00:00,10.371830548363658,8.19384208451885,221.4837675170651,36.333333333333336,90.94800000000001
2021-01-03 16:15:00+00:00,28.546062902203623,6.515451189639842,224.5116737467084,25.0,90.94800000000001
2021-01-03 16:30:00+00:00,20.52269051985034,4.758205977042321,227.4743219284545,19.0,17.712
2021-01-03 16:45:00+00:00,37.15659071621469,2.948200518230047,230.37491132663507,14.333333333333334,17.712
2021-01-03 17:00:00+00:00,39.43582021364911,1.1323630539464966,233.2174154667872,13.333333333333334,17.712
2021-01-03 17:15:00+00:00,24.449136646105263,-1.0372992218996009,236.0064860086744,10.0,17.712
2021-01-03 17:30:00+00:00,29.683568797749466,-3.298981931427984,238.74737365374745,6.333333333333333,0.0
2021-01-03 17:45:00+00:00,33.45164733272843,-5.501743396166951,241.44586822445507,3.0,0.0
2021-01-03 18:00:00+00:00,37.61392460537727,-7.739449541367968,244.10825918540195,2.0,0.0
2021-01-03 18:15:00+00:00,44.50983028272815,-10.020207673008995,246.74131735635405,1.3333333333333333,0.0
2021-01-03 18:30:00+00:00,42.37384061397486,-12.342675779607829,249.35229835873392,0.6666666666666666,0.0
2021-01-03 18:45:00+00:00,43.85077343251309,-14.703297480886894,251.94896839584868,0.0,0.0
2021-01-03 19:00:00+00:00,47.777826775799554,-17.097819043101733,254.5396532489964,1.0,0.0
2021-01-03 19:15:00+00:00,52.89090948064157,-19.521720596233767,257.1333118399672,1.0,0.0
2021-01-03 19:30:00+00:00,47.64982001161965,-21.970345545358576,259.7396363316341,0.6666666666666666,0.0
2021-01-03 19:45:00+00:00,64.88342832266058,-24.438921371373286,262.3691814778918,0.0,0.0
2021-01-03 20:00:00+00:00,56.527916247346326,-26.92253094946697,265.033526748032,0.0,0.0
2021-01-03 20:15:00+00:00,51.78685195369414,-29.41605451174321,267.74547556425534,0.0,0.0
2021-01-03 20:30:00+00:00,47.791561286819714,-31.914088607229505,270.51929666869773,0.0,0.0
2021-01-03 20:45:00+00:00,46.070559266717765,-34.410842523105245,273.37101292851804,0.0,0.0
2021-01-03 21:00:00+00:00,45.33714074047646,-36.90000947413374,276.3187423393576,0.0,0.0
2021-01-03 21:15:00+00:00,31.931598913440773,-39.37460770600931,279.3830937898683,0.0,0.0
2021-01-03 21:30:00+00:00,20.255252346409343,-41.82678490839086,282.5876149002876,0.0,0.0
2021-01-03 21:45:00+00:00,19.270285599827684,-44.2475779128353,285.95927857716043,0.0,0.0
2021-01-03 22:00:00+00:00,17.563697607162695,-46.62661886092012,289.5289749673031,0.0,0.0
2021-01-03 22:15:00+00:00,27.422800123711674,-48.95177968600508,293.33194023490154,0.0,0.0
2021-01-03 22:30:00+00:00,35.191793213536485,-51.2087504743977,297.4079943820966,0.0,0.0
2021-01-03 22:45:00+00:00,36.61568906009705,-53.38055694005882,301.8013664800722,0.0,0.0
2021-01-03 23:00:00+00:00,35.066496994308416,-55.447042554808704,306.5597482946391,0.0,0.0
2021-01-03 23:15:00+00:00,27.485698202280524,-57.38437845199784,311.7320411814983,0.0,0.0
2021-01-03 23:30:00+00:00,21.669760268885785,-59.164726107134776,317.3640918484059,0.0,0.0
2021-01-03 23:45:00+00:00,17.224046451366103,-60.75626562420644,323.491683301863,0.0,0.0
2021-01-04 00:00:00+00:00,14.543656542887248,-62.123898707486525,330.1304263764732,0.0,0.0
2021-01-04 00:15:00+00:00,14.677371871327336,-63.23098215788796,337.2633498358032,0.0,0.0
2021-01-04 00:30:00+00:00,13.78227761514794,-64.04233523947813,344.8290738776729,0.0,0.0
2021-01-04 00:45:00+00:00,21.024723211993116,-64.52837633012015,352.715776526204,0.0,0.0
2021-01-04 01:00:00+00:00,27.415894519347447,-64.66960421561784,0.7667060626675948,0.0,0.0
2021-01-04 01:15:00+00:00,28.78161536170165,-64.4600719222162,8.799517517492518,0.0,0.0
2021-01-04 01:30:00+00:00,32.40674240607111,-63.908529347036506,16.634775467063605,0.0,0.0
2021-01-04 01:45:00+00:00,24.209785823337988,-63.03675391965306,24.123370608422817,0.0,0.0
2021-01-04 02:00:00+00:00,18.660307843579748,-61.87576453843231,31.16329395469677,0.0,0.0
2021-01-04 02:15:00+00:00,16.111100862624127,-60.46131411222152,37.70254960157968,0.0,0.0
2021-01-04 02:30:00+00:00,13.470114722354374,-58.82993312242949,43.73151352243087,0.0,0.0
2021-01-04 02:45:00+00:00,14.262114758044952,-57.016175193215645,49.27064879260013,0.0,0.0
2021-01-04 03:00:00+00:00,12.72505127514323,-55.051109806671285,54.35839402543354,0.0,0.0
2021-01-04 03:15:00+00:00,20.323809249634174,-52.96177825545718,59.041645180758,0.0,0.0
2021-01-04 03:30:00+00:00,26.19962532304887,-50.77125770578809,63.3693289638814,0.0,0.0
2021-01-04 03:45:00+00:00,27.456216314720614,-48.499041706217,67.38859027867517,0.0,0.0
2021-01-04 04:00:00+00:00,27.47818567333005,-46.1615430371871,71.14284420320854,0.0,0.0
2021-01-04 04:15:00+00:00,22.992765613330853,-43.77260807500948,74.67101589847402,0.0,0.0
2021-01-04 04:30:00+00:00,19.35958632796964,-41.34398856695537,78.00746938043733,0.0,0.0
2021-01-04 04:45:00+00:00,19.97202433331313,-38.88575034413293,81.18229641304549,0.0,0.0
2021-01-04 05:00:00+00:00,20.10642362569237,-36.40661627308766,84.22176537649449,0.0,0.0
2021-01-04 05:15:00+00:00,19.00452203230618,-33.914248955660426,87.14881622444216,0.0,0.0
2021-01-04 05:30:00+00:00,22.642978572569696,-31.41548163314945,89.98354138563172,0.0,0.0
2021-01-04 05:45:00+00:00,33.97806124573211,-28.91650603178596,92.74362415418352,0.0,0.0
2021-01-04 06:00:00+00:00,42.72426600559453,-26.423024929321755,95.44472387117548,0.0,0.0
2021-01-04 06:15:00+00:00,45.07602650161535,-23.9403757228468,98.10080656617782,0.0,0.0
2021-01-04 06:30:00+00:00,50.437725066376885,-21.47362946117461,100.72442423398417,0.0,0.0
2021-01-04 06:45:00+00:00,36.176787176810166,-19.02766750489353,103.32694771286084,0.0,0.0
2021-01-04 07:00:00+00:00,37.83764601771111,-16.60723444499124,105.9187584632366,0.0,0.0
2021-01-04 07:15:00+00:00,40.05694590245123,-14.216958979742222,108.50940415027384,0.0,0.0
2021-01-04 07:30:00+00:00,43.45775242836569,-11.861317534086824,111.10772221525532,0.0,0.0
2021-01-04 07:45:00+00:00,34.01658257091433,-9.544465567490468,113.72193479560929,0.0,0.0
2021-01-04 08:00:00+00:00,28.72763228038133,-7.269682057916,116.359717547453,0.0,0.0
2021-01-04 08:15:00+00:00,44.05933493621872,-5.037326903122668,119.02824420404984,0.0,0.0
2021-01-04 08:30:00+00:00,64.73062839158983,-2.833996057919307,121.73420810460247,0.3333333333333333,14.256
2021-01-04 08:45:00+00:00,47.85354519127227,-0.465184212469506,124.48382148911428,0.3333333333333333,14.256
2021-01-04 09:00:00+00:00,57.5923294768983,1.5193653539760552,127.2827931106038,0.3333333333333333,14.256
2021-01-04 09:15:00+00:00,50.86742680577738,3.3453664055076784,130.13628469963692,1.0,14.256
2021-01-04 09:30:00+00:00,37.1553767065883,5.151237309778828,133.04884707749324,1.0,43.559999999999995
2021-01-04 09:45:00+00:00,32.15165499372286,6.89828153258911,136.02433729780847,1.0,43.559999999999995
2021-01-04 10:00:00+00:00,34.75665266005989,8.563108381579555,139.065819132459,2.333333333333333,43.559999999999995
2021-01-04 10:15:00+00:00,23.97650351709013,10.133831558817745,142.17545052288807,5.0,43.559999999999995
2021-01-04 10:30:00+00:00,22.601297697404377,11.600655851732729,145.35436326135465,10.0,89.856
2021-01-04 10:45:00+00:00,12.064014894626052,12.95506221162884,148.60254204507254,11.333333333333334,89.856
2021-01-04 11:00:00+00:00,12.696438230683338,14.189275845982756,151.91871198208736,18.33333333333333,89.856
2021-01-04 11:15:00+00:00,7.740776534031378,15.296078024725812,155.3002453420071,25.0,89.856
2021-01-04 11:30:00+00:00,15.466879783615047,16.26878147465309,158.74309946765823,41.66666666666666,126.02399999999999
2021-01-04 11:45:00+00:00,21.820872965366163,17.101286412041624,162.2417978913394,38.333333333333336,126.02399999999999
2021-01-04 12:00:00+00:00,28.705588166362705,17.78817622186695,165.78946545277597,36.0,126.02399999999999
2021-01-04 12:15:00+00:00,9.098014025061165,18.32482928300358,169.37792534654875,29.33333333333333,126.02399999999999
2021-01-04 12:30:00+00:00,15.571253265871388,18.707530950813275,172.99786154359936,18.0,142.776
2021-01-04 12:45:00+00:00,37.85669376691747,18.93357340447911,176.6390442682649,24.666666666666668,142.776
2021-01-04 13:00:00+00:00,35.452346365554384,19.0013335877398,180.29060984290456,30.666666666666668,142.776
2021-01-04 13:15:00+00:00,15.663936389278875,18.910321935763523,183.9413801796956,40.66666666666666,142.776
2021-01-04 13:30:00+00:00,25.08440507538456,18.6611973768293,187.5802025186292,37.0,132.024
2021-01-04 13:45:00+00:00,28.95587525900978,18.25574722431016,191.1962875330396,59.66666666666666,132.024
2021-01-04 14:00:00+00:00,29.785923398997216,17.696833817192424,194.77952412602303,53.66666666666666,132.024
2021-01-04 14:15:00+00:00,20.168861768806945,16.9883128533835,198.32075208364887,65.0,132.024
2021-01-04 14:30:00+00:00,15.652629864500112,16.134931102427142,201.8119786900636,56.66666666666666,96.09599999999999
2021-01-04 14:45:00+00:00,28.9721368843644,15.14221361896464,205.2465315560017,41.333333333333336,96.09599999999999
2021-01-04 15:00:00+00:00,22.076521358400548,14.016353174281232,208.6191462466344,51.66666666666666,96.09599999999999
2021-01-04 15:15:00+00:00,32.85157820204776,12.7641186603498,211.9259929047446,39.66666666666666,96.09599999999999
2021-01-04 15:30:00+00:00,34.42299935093318,11.392807677562084,215.1646503237972,28.666666666666668,50.016
2021-01-04 15:45:00+00:00,31.80193520273966,9.910288380109195,218.33403854917293,27.33333333333333,50.016
2021-01-04 16:00:00+00:00,25.72713868958088,8.325223272299615,221.4343221113133,29.33333333333333,50.016
2021-01-04 16:15:00+00:00,38.369121943570114,6.647676625473845,224.46679569516937,29.33333333333333,50.016
2021-01-04 16:30:00+00:00,29.40795581119415,4.890297657613908,227.43376281470128,21.666666666666668,11.16
2021-01-04 16:45:00+00:00,40.48942865424465,3.0784142841428346,230.33841629407544,12.333333333333334,11.16
2021-01-04 17:00:00+00:00,41.84004813421837,1.2560420248125597,233.1847274145198,10.333333333333334,11.16
2021-01-04 17:15:00+00:00,48.37792719657274,-0.867670779989184,235.9773487318109,8.333333333333334,11.16
2021-01-04 17:30:00+00:00,38.33900806178514,-3.15524590253969,238.7215339723344,6.0,0.0
2021-01-04 17:45:00+00:00,47.79244563417684,-5.360060193317168,241.4230771635117,6.0,0.0
2021-01-04 18:00:00+00:00,52.950322099631016,-7.598042818783642,244.0882722704393,3.6666666666666665,0.0
2021-01-04 18:15:00+00:00,54.03846694499914,-9.878725005941885,246.72389407749355,2.333333333333333,0.0
2021-01-04 18:30:00+00:00,56.12671708471395,-12.201037371629736,249.33720083479813,1.0,0.0
2021-01-04 18:45:00+00:00,56.368872647159165,-14.561498400363464,251.93595923924448,1.0,0.0
2021-01-04 19:00:00+00:00,54.30773766461871,-16.955876987099206,254.5284925937348,1.0,0.0
